   1.8259881e+01   3.1881125e+01   7.0850164e+02   8.2427961e-03   4.2830825e-02   9.9904834e-01   1.9012560e-01   4.3630618e-02
   1.2196055e+01   4.2372560e+01   7.0810189e+02   8.2427961e-03   4.2830825e-02   9.9904834e-01   1.9012560e-01   4.3630618e-02
   7.2111232e-02   4.2374701e+01   7.0820183e+02   8.2427961e-03   4.2830825e-02   9.9904834e-01   1.9012560e-01   4.3630618e-02
  -5.9880062e+00   3.1885407e+01   7.0870152e+02   8.2427961e-03   4.2830825e-02   9.9904834e-01   1.9012560e-01   4.3630618e-02
   7.5819977e-02   2.1393972e+01   7.0910127e+02   8.2427961e-03   4.2830825e-02   9.9904834e-01   1.9012560e-01   4.3630618e-02
   1.2199764e+01   2.1391831e+01   7.0900134e+02   8.2427961e-03   4.2830825e-02   9.9904834e-01   1.9012560e-01   4.3630618e-02
  -2.4543750e+01   2.1255511e+01   7.0860158e+02  -3.2971184e-02   2.8553883e-02   9.9904834e-01  -8.5707195e-01   4.3630618e-02
  -1.2425987e+01   2.1261221e+01   7.0900134e+02  -3.2971184e-02   2.8553883e-02   9.9904834e-01  -8.5707195e-01   4.3630618e-02
  -1.8479923e+01   3.1754083e+01   7.0850164e+02  -3.2971184e-02   2.8553883e-02   9.9904834e-01  -8.5707195e-01   4.3630618e-02
  -3.0597686e+01   3.1748373e+01   7.0810189e+02  -3.2971184e-02   2.8553883e-02   9.9904834e-01  -8.5707195e-01   4.3630618e-02
  -3.6661512e+01   2.1249801e+01   7.0820183e+02  -3.2971184e-02   2.8553883e-02   9.9904834e-01  -8.5707195e-01   4.3630618e-02
  -3.0607576e+01   1.0756938e+01   7.0870152e+02  -3.2971184e-02   2.8553883e-02   9.9904834e-01  -8.5707195e-01   4.3630618e-02
  -1.8489813e+01   1.0762648e+01   7.0910127e+02  -3.2971184e-02   2.8553883e-02   9.9904834e-01  -8.5707195e-01   4.3630618e-02
  -3.0679687e+01  -1.0627755e+01   7.0860158e+02  -4.1213980e-02  -1.4276942e-02   9.9904834e-01   4.3789158e+00   4.3630618e-02
  -1.8565633e+01  -1.0631324e+01   7.0910127e+02  -4.1213980e-02  -1.4276942e-02   9.9904834e-01   4.3789158e+00   4.3630618e-02
  -2.4625751e+01  -1.3061030e-01   7.0900134e+02  -4.1213980e-02  -1.4276942e-02   9.9904834e-01   4.3789158e+00   4.3630618e-02
  -3.6739804e+01  -1.2704156e-01   7.0850164e+02  -4.1213980e-02  -1.4276942e-02   9.9904834e-01   4.3789158e+00   4.3630618e-02
  -4.2793741e+01  -1.0624187e+01   7.0810189e+02  -4.1213980e-02  -1.4276942e-02   9.9904834e-01   4.3789158e+00   4.3630618e-02
  -3.6733623e+01  -2.1124900e+01   7.0820183e+02  -4.1213980e-02  -1.4276942e-02   9.9904834e-01   4.3789158e+00   4.3630618e-02
  -2.4619570e+01  -2.1128469e+01   7.0870152e+02  -4.1213980e-02  -1.4276942e-02   9.9904834e-01   4.3789158e+00   4.3630618e-02
  -6.1359374e+00  -3.1883266e+01   7.0860158e+02  -8.2427961e-03  -4.2830825e-02   9.9904834e-01   3.3317183e+00   4.3630618e-02
   5.9880062e+00  -3.1885407e+01   7.0870152e+02  -8.2427961e-03  -4.2830825e-02   9.9904834e-01   3.3317183e+00   4.3630618e-02
  -7.5819977e-02  -2.1393972e+01   7.0910127e+02  -8.2427961e-03  -4.2830825e-02   9.9904834e-01   3.3317183e+00   4.3630618e-02
  -1.2199764e+01  -2.1391831e+01   7.0900134e+02  -8.2427961e-03  -4.2830825e-02   9.9904834e-01   3.3317183e+00   4.3630618e-02
  -1.8259881e+01  -3.1881125e+01   7.0850164e+02  -8.2427961e-03  -4.2830825e-02   9.9904834e-01   3.3317183e+00   4.3630618e-02
  -1.2196055e+01  -4.2372560e+01   7.0810189e+02  -8.2427961e-03  -4.2830825e-02   9.9904834e-01   3.3317183e+00   4.3630618e-02
  -7.2111232e-02  -4.2374701e+01   7.0820183e+02  -8.2427961e-03  -4.2830825e-02   9.9904834e-01   3.3317183e+00   4.3630618e-02
   2.4543750e+01  -2.1255511e+01   7.0860158e+02   3.2971184e-02  -2.8553883e-02   9.9904834e-01   2.2845207e+00   4.3630618e-02
   3.6661512e+01  -2.1249801e+01   7.0820183e+02   3.2971184e-02  -2.8553883e-02   9.9904834e-01   2.2845207e+00   4.3630618e-02
   3.0607576e+01  -1.0756938e+01   7.0870152e+02   3.2971184e-02  -2.8553883e-02   9.9904834e-01   2.2845207e+00   4.3630618e-02
   1.8489813e+01  -1.0762648e+01   7.0910127e+02   3.2971184e-02  -2.8553883e-02   9.9904834e-01   2.2845207e+00   4.3630618e-02
   1.2425987e+01  -2.1261221e+01   7.0900134e+02   3.2971184e-02  -2.8553883e-02   9.9904834e-01   2.2845207e+00   4.3630618e-02
   1.8479923e+01  -3.1754083e+01   7.0850164e+02   3.2971184e-02  -2.8553883e-02   9.9904834e-01   2.2845207e+00   4.3630618e-02
   3.0597686e+01  -3.1748373e+01   7.0810189e+02   3.2971184e-02  -2.8553883e-02   9.9904834e-01   2.2845207e+00   4.3630618e-02
   5.5188117e+01  -1.0620958e+01   7.0718544e+02   7.4137717e-02  -1.4267810e-02   9.9714594e-01   1.7609219e+00   7.5570063e-02
   6.7279105e+01  -1.0614536e+01   7.0628657e+02   7.4137717e-02  -1.4267810e-02   9.9714594e-01   1.7609219e+00   7.5570063e-02
   6.1239172e+01  -1.1881746e-01   7.0688581e+02   7.4137717e-02  -1.4267810e-02   9.9714594e-01   1.7609219e+00   7.5570063e-02
   4.9148184e+01  -1.2523909e-01   7.0778469e+02   7.4137717e-02  -1.4267810e-02   9.9714594e-01   1.7609219e+00   7.5570063e-02
   4.3097129e+01  -1.0627380e+01   7.0808431e+02   7.4137717e-02  -1.4267810e-02   9.9714594e-01   1.7609219e+00   7.5570063e-02
   4.9137061e+01  -2.1123099e+01   7.0748506e+02   7.4137717e-02  -1.4267810e-02   9.9714594e-01   1.7609219e+00   7.5570063e-02
   6.1228049e+01  -2.1116677e+01   7.0658619e+02   7.4137717e-02  -1.4267810e-02   9.9714594e-01   1.7609219e+00   7.5570063e-02
   6.1299894e+01   2.1234906e+01   7.0647777e+02   8.2348057e-02   2.8526204e-02   9.9619529e-01   1.2373232e+00   8.7259686e-02
